note_id,guid,notetype,assignment,original_tags,new_tags
1498349435021,FiNu;FrBi-,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435022,vAq*NTW|:W,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435023,jWs_}nP%H.,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435024,kkhD?L8DeX,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435025,sCv9dyZw*`,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435026,S@90-WkKp,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435027,A2$4T~PR.^,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435028,fGWcd[-8!V,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435029,r`!KE-pDNb,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435030,yR(1k[t6nJ,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435031,k`4M(1zAJ_,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435032,bu!$~5*m#A,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435033,iTGIy!Qz^d,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435034,j$fF$rA7I},HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435035,y)&M7jvNVm,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435036,rv4i=)_kFW,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435037,j=<2DXjb>k,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435038,s:Xkq)|v;l,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435039,s0M5))]aX-,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435040,q~Od3b`BS@,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435041,OtRII4//97,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435042,Ml&[SX?tm$,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435043,P:_Smq}!e/,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435044,i?vvv&RY25,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435045,g(|xy3S`?.,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435046,wy3=->4ReA,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435047,p(H{/BM}iH,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435048,O?VZ=;)kh5,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435049,K|*WOYDw[B,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435050,pHd->/w3D$,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435051,LG]d$tKQ&J,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435052,woiDPZ@PTQ,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435053,BD_A9CSjJ],HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435054,B[:;S[.9eD,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435055,yfJomOHOq:,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435056,eeQ)~)$j:D,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435057,Je<Kc0:1x],HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435058,Ci&6Au3UKX,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435059,G{8>s{@gyi,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435060,Gt2g&-.!]n,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435061,JrDyyg<SCP,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435062,n|*hEf}({I,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435063,Fv3>S<VZKI,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435064,xc5?K;>ldc,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435065,i)PL+2zUI_,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435066,A;d$U~W_*K,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435067,ioe2B~5*XU,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435068,g!LXr;l}%2,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435069,vsw5`#zL+y,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435070,w@Wr[GY$<v,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435071,eO+K@xl~??,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435072,zc/([A&~#p,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435073,sEbN_+1@P},HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435074,n-Wu^F9jj4,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435075,EY0/$}EWZg,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435076,w+tx^3JC$N,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435077,h):($6(46d,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435078,l$0JP@mD/^,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435079,IEI]JrVX%;,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435080,x9sQ760H$[,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435081,c}axce]{TC,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435082,IA$d$yE>:r,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435083,LtHR4qS)E*,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435084,"Hcu0aA(Xf,",HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435085,u~g$BN1EX;,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435086,N?]3n28d*H,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435087,b2:k:[*a[p,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435088,QM[`T:W.ZS,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435089,p&+{vr7J#$,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435090,kvED(j/v<},HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435091,RaqQE#)tEf,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435092,"OA{a2,0Hw;",HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435093,k[_Cy;U;2j,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435094,Q#BR-!@?D#,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435095,v{qWu`@7ZQ,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435096,AX=n{(VO+(,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435097,pbDSjkT51i,HJI Shared,exp::control,HJI_C05 Hotels,HJI_C05 Hotels exp::control
1498349435098,muv75B<bF&,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435099,yBL-jEylv<,HJI Shared,exp::treatment,HJI_C05 Hotels,HJI_C05 Hotels exp::treatment
1498349435100,"tgC,ce3^-;",HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435101,wRmuA=sJ9W,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435102,BF@UzvLuA~,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435103,QJN!N|:b`P,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435104,D{3m^%dkh],HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435105,HxJ?QGyO+@,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435106,IZi:MD3_|q,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435107,MoHdwS/`Z-,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435108,cFJSf:#G+W,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435109,N4#h&*^NYj,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435110,BpUo6zMnC[,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435111,r]Q_RT=?@s,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435112,pL{Xa4%6M*,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435113,JqGsTah4td,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435114,iTJ0tyZUI+,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435115,jSL9IQbwV?,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435116,ug#w+m_M*T,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435117,"n0KzmsGbx,",HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435118,"fo$,h)>]N7",HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435119,i|+f`BSjP#,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435120,K{NB90#3f8,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435121,BKu~hyfL/,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435122,i@Qp%C7t0@,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435123,ev/ticBs[(,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435124,"MHW|<Q~,N1",HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435125,tW4CRx8W;b,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435126,Ok/:yN5h)),HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435127,lW[fA.Vaz_,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435128,bYgPUt:~/T,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435129,yH)5v}m(KI,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435130,fIW|QnbI5a,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435131,EtQ9h#}g1],HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435132,z{Pfb_PD^D,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435133,d?n.96H~0A,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435134,"qtEZtcp,s[",HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435135,v9X?tck/U,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435136,vSxr4/2D;5,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435137,lRXg_GkVbt,HJI Shared,exp::treatment,Directions HJI_C06,Directions HJI_C06 exp::treatment
1498349435138,GmB0T/Hle>,HJI Shared,exp::control,Directions HJI_C06,Directions HJI_C06 exp::control
1498349435139,HE:O{#8$.t,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435140,Ra~fT!oG^3,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435141,yD^Z5k6.?3,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435142,mqA;`=DBF8,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435143,A6Od>uU)u`,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435144,j64407+R?g,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435145,G;xz#^w]UC,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435146,hGA95#Y>!y,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435147,r3[mjiKYQR,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435148,nl[QTon[{9,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435149,p)p[(~Fm#Y,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435150,iC[!:K{*8-,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435151,F~#<W$<M-{,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435152,hWi<]h2GEE,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435153,kmMF%_kr<S,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435154,Lr/lN(e@?:,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435155,d^28n}XG{i,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435156,I_tWcJY#*q,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435157,d0)RrZ]cM3,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435158,D!0@IEjHWM,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435159,"dRBm,I?xKi",HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435160,bPG)a[n4Fl,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435161,lw.MU9=wET,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435162,Qtm#|<v?U&,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435163,C/|*#[Xdz/,HJI Shared,exp::control,HJI_C07 Informals3,HJI_C07 Informals3 exp::control
1498349435164,enRyZkrPTg,HJI Shared,exp::treatment,HJI_C07 Informals3,HJI_C07 Informals3 exp::treatment
1498349435165,sSJD*^jNF_,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435166,Cizx.1%z8C,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435167,eja[Py+.Rq,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435168,Bq$`e>KGDr,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435169,I9#3%(Gaj=,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435170,DV_oz$.lfT,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435171,n$VT>W[#e|,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435172,i4bS[xi?DD,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435173,M>35)Kr=Q-,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435174,Ij/Ylfl^.%,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435175,nt$j4*=K)d,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435176,lZ4Y31pBDc,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435177,KHu9FFV8#m,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435178,HhR5]kVYQ;,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435179,q^s]br8RH;,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435180,f+D?2?XI6?,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435181,F%s|FT/A@|,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435182,iV0[tc.{pD,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435183,Q1X>|$RBGW,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435184,g^S(Mt[Omh,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435185,wltG>KU8@N,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435186,y+8I7qMMpZ,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435187,IojbNgCGmN,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435188,s}0l_yLpk:,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435189,DHkDra%x&`,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435190,pgwfSfW@9b,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435191,i9du|>.buy,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435192,"ni+,-^L[lO",HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435193,i3nLMz7hdg,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435194,IzsZTBv2f/,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435195,G!+<<q2e;W,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435196,r]!GM}AA|Z,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435197,G#+>RMnFF),HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435198,B%:iIY:m1-,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435199,oT0&})LooR,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435200,l{5vlyUJpV,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435201,v=PJu`pe(Q,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435202,In*<JwZ:HZ,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435203,B575{11=`p,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435204,pLzM]v|$1y,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435205,"n)EAb,Z~j^",HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435206,r4jaBRQ2vQ,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435207,Gj^:EohILZ,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435208,+DzVe4=/-,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435209,wb8q#a`LV|,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435210,npf@#{?rwg,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435211,GkT&}cS]5>,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435212,P!69ip8dp~,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435213,wtRm{fAx?V,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435214,dG{=1#m62j,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435215,q6*JK8PPty,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435216,-@ZDpgs2K,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435217,M:XH[KH&@g,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435218,"l#},LmVti8",HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435219,BrLw]{1LBp,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435220,AOEo+I!e`F,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435221,"y8hmWo%1Z,",HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435222,Jh3>4ZC@v&,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435223,p3R75Bbrk.,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435224,l+w&)/U*x),HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435225,PiDe;@(0VX,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435226,ABTb47*@Z6,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435227,"oc5xtZ8bJ,",HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435228,e-acw/)u9b,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435229,bq9jq/4<hw,HJI Shared,exp::treatment,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::treatment
1498349435230,v<!QUEp|4I,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
1498349435231,B`^^ym$^{Y,HJI Shared,exp::control,HJI_C08 SpeakingInformally,HJI_C08 SpeakingInformally exp::control
